Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
117.0,220.0,204.0,194.0,25058.50708652029,1216.0572239646833,111.27986497117656,041,0,10,6459.434782608696,4119.0,420.0,376.0,367.0,58.0,327.5234476633631,2008-07-27,1407,0.0,998.2440750598907,32.68880081176758,29.927305851561506,86.37,27.09
118.0,188.0,194.0,144.0,67820.59876394387,93.18210439011831,1990.3628709388915,014,2482,10,6266.0,2518.0,341.0,465.0,270.0,57.0,20.641931845526816,2007-09-05,1048,34.4595947265625,1777.1271268129349,104.50253677368164,5.925497705124756,85.7,27.7667
123.0,179.0,217.0,171.0,4220.601286489874,82.93761518625185,550.7978425313884,012,2482,10,4716.434782608696,5550.0,340.0,443.0,407.0,57.0,261.28248202973526,2008-08-14,299,0.0,2044.1656148433685,132.11995887756348,54.23795349691217,84.432,27.795
114.0,204.0,178.0,185.0,60382.68259147448,782.6744665117628,1477.412306342289,026,2482,10,7110.695652173913,6082.0,403.0,419.0,420.0,55.0,204.5315193265258,2013-09-12,1454,0.0,1515.0910897254944,0.0,33.35999784389923,86.7506,27.3414
105.0,246.0,127.0,228.0,65668.15955538453,678.9279891101719,4196.461431740308,024,2482,30,2449.913043478261,5437.0,562.0,311.0,859.0,61.0,235.93074188320566,2009-08-20,3674,0.0,1423.1514856815338,0.0,39.96314319739829,86.9985,27.6072
103.0,344.0,177.0,344.0,40665.903954101566,2198.7962253686705,8021.90748187818,024,2482,60,733.0,4406.0,536.0,287.0,591.0,66.0,282.47388012358897,2008-09-02,4864,0.0,1429.3455607891083,0.0,4.286035865421776,87.199,27.7649
98.0,231.0,274.0,212.0,71491.5264557388,1619.875328428489,926.7295924770733,026,0,10,6754.0,7636.0,327.0,398.0,733.0,53.0,299.3263714441891,2008-08-29,1753,0.0,2093.787580728531,96.48089981079102,32.12743038063535,87.106,27.499
100.0,203.0,279.0,145.0,57528.2636811739,391.8310186635426,10.120393247815167,026,2482,10,6812.739130434783,7322.0,353.0,369.0,396.0,54.0,180.0,2015-10-08,1874,0.0,1550.3404870033264,0.0,25.90274512053622,87.6017,27.2625
115.0,228.0,200.0,187.0,36656.147937604714,930.5725669760586,2232.0802002973674,007,2328,10,4998.782608695652,6712.0,357.0,443.0,393.0,60.0,13.378061333899833,2014-07-20,1805,0.0,1264.1724181175232,131.9982089996338,21.768943394191535,82.2873,28.8389
103.0,230.0,233.0,272.0,78842.42338994042,1707.063006889364,1554.705717826578,045,2482,10,6641.782608695652,6343.0,409.0,359.0,739.0,54.0,316.78714050211784,2013-07-10,2565,0.0,1430.5536110401154,43.97907257080078,28.060561513522973,86.8669,27.5001
121.0,222.0,293.0,225.0,62139.80729765843,2032.2932790212474,306.98139706383193,026,2482,10,6504.826086956522,6125.0,305.0,402.0,412.0,58.0,144.58066177113957,2007-09-12,830,48.65257263183594,2017.5430546402931,100.22003555297852,20.67725850186109,87.2167,27.3667
,,,,36032.70544539005,1797.6876388130072,676.110166610449,028,0,50,2838.0,,,,,,270.0,2007-08-02,77,0.0,1799.3284764289856,223.17869186401367,2.0711241775512024,87.2758,26.4596
114.0,178.0,285.0,139.0,45344.73500343318,591.6967082862176,714.0404208497653,026,0,10,6757.260869565217,5094.0,303.0,412.0,359.0,55.0,330.6694959005153,2013-06-15,873,0.0,1452.9077670574188,0.0,18.48089518725234,87.7788,27.1418
106.0,294.0,148.0,219.0,71868.37339289131,917.5307431585125,85.3839332529796,024,2630,30,1859.0869565217392,4632.0,566.0,286.0,722.0,65.0,261.11317081162525,2013-07-10,4519,0.0,1308.8381791114807,62.005348205566406,32.15836953207391,86.84,27.62
110.0,193.0,242.0,182.0,39891.46469072775,29.120686244938742,476.9666579562791,026,2482,10,5914.826086956522,7866.0,358.0,400.0,495.0,55.0,139.16994689054349,2015-08-17,1225,0.0,2346.298457145691,90.10787200927734,44.54147380119774,83.871,28.2924
122.0,212.0,254.0,158.0,49181.65307819343,815.649886411304,122.93913114972793,026,2482,30,4554.608695652174,2901.0,341.0,405.0,397.0,56.0,73.63814313730512,2011-07-19,990,46.53773880004883,2618.1045973300934,108.23253440856934,3.2888285310659184,83.9724,28.2636
125.0,163.0,195.0,138.0,1528.5517253926744,1124.8889862143528,594.2993535826204,028,0,10,6120.478260869565,3746.0,334.0,471.0,411.0,61.0,101.13100008419546,2011-07-01,283,33.633506774902344,2876.164039373398,261.13538360595703,18.541759606315654,83.45,27.7
121.0,197.0,245.0,189.0,24490.935799912335,737.8834635111267,70.22236671381569,013,2482,10,6579.173913043478,3566.0,341.0,414.0,460.0,57.0,174.1198620143759,2008-08-30,702,0.0,2497.7319779396057,136.12578010559082,19.698113331890234,84.2945,28.03
118.0,208.0,239.0,177.0,51694.90052479056,160.04142045748858,615.5884513362387,029,2482,30,5657.695652173913,3855.0,344.0,417.0,435.0,54.0,25.55297320269414,2013-07-18,962,27.597946166992188,2232.596191883087,27.597946166992188,18.8249340719774,84.2758,28.2782
118.0,185.0,257.0,178.0,29387.75870348193,976.8766967287407,127.99110126712367,014,2482,10,6078.173913043478,3104.0,278.0,465.0,478.0,55.0,148.97509430220617,2008-08-30,942,0.0,2175.1365797519684,105.9257583618164,42.78785032911572,84.4125,28.089
125.0,236.0,226.0,193.0,77367.39028415711,88.7230675512485,51.862224773961685,013,2074,10,5574.04347826087,5205.0,357.0,417.0,673.0,62.0,195.4672608863547,2007-09-11,981,0.0,1558.4172435998917,110.18607330322266,22.777625381265075,80.5544,29.8496
117.0,216.0,274.0,215.0,50171.55851245841,654.1262628516855,877.0521074097629,026,2510,10,7212.521739130435,5644.0,340.0,387.0,487.0,56.0,219.0330948352933,2007-09-08,1081,101.81694793701172,2967.9628316164017,160.1275463104248,23.635625150174274,83.9533,28.2333
143.0,142.0,255.0,68.0,8390.321208297402,124.59683003806214,409.1703552649802,028,0,40,5175.04347826087,1632.0,172.0,574.0,211.0,70.0,0.0,2011-07-01,120,22.091657638549805,2199.9320508241653,192.0924892425537,0.9274099368611016,83.3789,27.6264
110.0,228.0,194.0,188.0,26429.50941521154,1159.1521294011993,544.9822463901862,013,0,10,6410.95652173913,2971.0,431.0,375.0,493.0,57.0,75.65414953064055,2015-11-11,1669,0.0,1456.0571035146713,0.0,62.174800386194306,83.3841,28.1281
117.0,209.0,229.0,177.0,34301.116184116356,552.7603556271648,748.680093448284,011,2482,10,6308.086956521739,2503.0,411.0,360.0,456.0,57.0,222.4366117030126,2010-05-29,1418,0.0,2104.1716574430466,87.93454360961914,34.21380991106268,83.68,28.11
115.0,198.0,254.0,193.0,41877.27324956232,280.3834863675657,206.48017093030487,026,2482,10,4656.739130434783,6282.0,337.0,409.0,545.0,54.0,199.26060923690687,2015-08-17,1133,0.0,2346.298457145691,90.10787200927734,24.029053153766302,83.8974,28.2887
122.0,212.0,254.0,158.0,49181.65307819343,815.649886411304,122.93913114972793,026,2482,50,4554.608695652174,2901.0,341.0,405.0,397.0,56.0,59.579226524938505,2011-07-20,989,46.53773880004883,2631.4971487522125,154.77027320861816,3.6584835978452728,83.9725,28.2638
122.0,177.0,179.0,159.0,38469.42963492474,816.278301058571,235.2421687098953,026,2482,30,5372.434782608696,3272.0,362.0,459.0,350.0,55.0,81.64523055669918,2007-07-12,989,74.71039581298828,1812.5800075531006,127.38439559936523,6.356979488055888,83.6666,28.2168
110.0,202.0,247.0,171.0,29000.958319334743,86.734118459451,803.5682226030669,026,2482,10,6966.391304347826,4051.0,376.0,376.0,411.0,55.0,270.0,2007-08-28,1300,0.0,2172.9609150886536,86.09523010253906,22.02812990005379,83.7438,28.3323
120.0,183.0,192.0,151.0,11123.83645694524,542.1159322408222,1015.6642276295242,013,2482,10,4709.95652173913,4369.0,322.0,486.0,388.0,60.0,249.78916891522942,2007-08-03,477,40.63861083984375,1534.6736674308777,37.062313079833984,43.141092486178906,83.529,27.9271
119.0,192.0,224.0,193.0,2265.880912370845,338.65678614773043,214.35440198024938,006,0,10,5871.260869565217,4198.0,372.0,404.0,363.0,58.0,82.44292112053019,2011-07-01,1046,26.758195877075195,1851.7288200855255,166.11664962768555,20.267370380717292,83.4643,27.8173
116.0,218.0,176.0,173.0,3525.8277382259303,2062.524564589463,199.7620052629934,013,0,50,6041.086956521739,2566.0,419.0,404.0,399.0,56.0,90.0,2007-09-29,1430,97.74969482421875,1637.5232615470886,52.22440719604492,4.189142672000292,83.4833,27.8667
108.0,217.0,196.0,166.0,22021.51381277735,462.1514000692438,514.074311147462,014,0,10,6997.739130434783,4079.0,385.0,419.0,422.0,58.0,273.4819677338096,2014-06-20,1557,27.29397964477539,1803.7372353076935,95.52892875671387,28.06063185482106,83.2934,28.0816
118.0,176.0,216.0,144.0,10420.437717492181,979.9965173155233,284.4009061261702,011,0,10,6638.173913043478,3084.0,369.0,414.0,281.0,58.0,36.32944580134328,2010-10-06,524,0.0,1724.5335158109665,6.1299967765808105,21.893673398774524,83.77762394,27.88159864
114.0,246.0,194.0,179.0,7959.3894144435835,1547.444044469154,4233.766915386872,005,0,10,5571.652173913043,3756.0,381.0,425.0,438.0,57.0,227.02640539591727,2011-07-01,1042,0.0,2203.592624902725,246.0293083190918,25.405408741926546,83.5753,27.7395
120.0,196.0,179.0,149.0,40393.57540601345,152.11265579019636,1465.7578773876678,015,2482,10,7109.130434782609,2564.0,366.0,455.0,375.0,55.0,190.70849186710552,2007-07-05,1083,20.191774368286133,1820.4643006324768,44.16950225830078,49.8676072258659,83.6099,28.1952
131.0,161.0,212.0,141.0,4186.383607751396,100.61860675695398,252.391579451896,028,0,10,4776.086956521739,4711.0,367.0,421.0,401.0,61.0,345.11482958314764,2009-12-26,241,0.0,2350.5102313756943,0.0,15.894169972486127,83.4692,27.7211
120.0,196.0,261.0,189.0,50524.194398531225,823.4145772330438,612.3521585598442,014,2482,60,6004.347826086957,5001.0,327.0,412.0,451.0,57.0,23.592623482439247,2008-08-26,1025,27.76133918762207,2597.93767952919,81.81871032714844,24.667923072160875,84.35,28.278
118.0,210.0,222.0,186.0,7894.502733363444,1367.2927300185909,109.21674648158752,011,0,50,6296.478260869565,3351.0,338.0,440.0,474.0,56.0,185.38468623153196,2013-06-18,1174,83.56968688964844,1886.3069019317627,115.39619445800781,21.31714852079441,83.7711,27.8595
128.0,148.0,216.0,152.0,14047.54193750813,159.89226681184402,169.38273146028598,012,2482,80,5462.260869565217,2446.0,339.0,446.0,380.0,57.0,29.484064009944717,2017-07-03,230,0.0,1487.3163468837738,106.38561820983887,2.129974718148337,84.54704621,27.83196401
108.0,258.0,174.0,229.0,72440.18066194213,957.4680241009974,85.0188747067843,016,2538,30,5027.608695652174,5598.0,478.0,348.0,560.0,57.0,113.88200344683847,2016-08-09,2225,0.0,1763.486517071724,120.4942855834961,19.791653569938493,86.1804,27.6835
117.0,165.0,222.0,150.0,3819.394650934039,580.2725219756409,4.172923651641095,011,2482,10,6483.173913043478,5494.0,349.0,429.0,349.0,56.0,272.7373278151115,2017-06-30,547,9.248919486999512,1582.881313085556,58.72893810272217,34.13410823082358,84.43754872,27.8077847
125.0,262.0,222.0,187.0,49863.0149996726,125.209226642111,764.0168966123117,024,2074,50,5514.695652173913,5127.0,356.0,422.0,585.0,65.0,175.09252777823627,2016-08-15,1773,0.0,681.0590379238129,0.0,33.019567194110905,81.811777,29.132062
134.0,131.0,222.0,127.0,8979.449390703287,160.45597380316124,472.29063878156654,003,0,50,3921.695652173913,1791.0,402.0,375.0,290.0,58.0,164.22318260009843,2016-09-02,216,25.364456176757812,1715.8426221609116,71.21092319488525,3.8493941564465217,84.469745,27.767046
129.0,159.0,167.0,131.0,34354.85671877856,33.68916275390354,424.9425948988035,013,0,50,5482.652173913043,1802.0,324.0,509.0,300.0,58.0,46.420909791096975,2016-09-11,517,0.0,1431.4963610172272,49.22826385498047,19.404160564398353,85.975127,27.357968
123.0,179.0,217.0,171.0,4368.05709449301,138.15616480307523,330.80180855878086,012,2482,10,5589.869565217391,5550.0,340.0,443.0,407.0,57.0,249.61794692187846,2017-06-22,403,0.0,1743.5653462409973,136.13756370544434,44.30610753238817,84.43283218,27.79532591
