Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude,Bulk_Density,Soil_Organic_Carbon,CEC,Clay_Content,Coarse_Fragments,Nitrogen,Sand_Content,Silt_Content,Soil_pH
7431.598375739268,715.623193685829,908.4172537753359,028,0,40,4613.95652173913,150.5460635145489,2024-01-01,195,0,1506.8381009101868,0.0,2.129342532909953,84.39506358183932,27.69826366363796,137.0,199.0,125.0,175.0,63.0,1721.0,593.0,231.0,60.0
7431.598375739268,715.623193685829,908.4172537753359,028,0,40,4613.95652173913,330.54587619597237,2024-01-01,192,0,1506.8381009101868,0.0,4.252827133834939,84.39506358183932,27.699263663637957,137.0,199.0,125.0,175.0,63.0,1721.0,593.0,231.0,60.0
7679.962007561424,546.3851024156019,659.8078661083929,028,0,40,4729.173913043478,90.0,2024-01-01,197,0,1506.8381009101868,0.0,3.139501465916982,84.39506358183932,27.70026366363796,137.0,199.0,125.0,175.0,63.0,1721.0,593.0,231.0,60.0
7679.962007561424,546.3851024156019,659.8078661083929,028,0,40,4729.173913043478,100.0416424344353,2024-01-01,193,0,1506.8381009101868,0.0,5.304079534341381,84.39506358183932,27.70126366363796,138.0,250.0,127.0,166.0,67.0,1692.0,599.0,235.0,60.0
7928.325747952921,381.04866347408637,411.1983697410107,028,0,40,4402.04347826087,270.0,2024-01-01,193,0,1506.8381009101868,0.0,3.1395572949144928,84.39506358183932,27.702263663637957,138.0,215.0,125.0,151.0,95.0,1689.0,619.0,230.0,60.0
7928.325747952921,381.04866347408637,411.1983697410107,028,0,30,4402.04347826087,253.55750030963588,2024-01-01,188,0,1506.8381009101868,0.0,3.2731745447510785,84.39506358183932,27.70326366363796,138.0,250.0,125.0,162.0,94.0,1778.0,603.0,234.0,60.0
8176.6895969188145,215.71215191408413,162.58876466782468,028,0,50,4024.608695652174,0.0,2024-01-01,189,0,1506.8381009101868,0.0,2.7802885155287553,84.39506358183932,27.704263663637956,138.0,250.0,125.0,162.0,94.0,1778.0,603.0,234.0,60.0
8176.6895969188145,215.71215191408413,162.58876466782468,028,0,50,4024.608695652174,0.0,2024-01-01,192,0,1506.8381009101868,0.0,0.0,84.39506358183932,27.705263663637957,138.0,265.0,131.0,139.0,113.0,1728.0,566.0,295.0,62.0
8176.6895969188145,215.71215191408413,162.58876466782468,028,0,50,4024.608695652174,180.0,2024-01-01,194,0,1506.8381009101868,0.0,2.7802885155642585,84.39506358183932,27.70626366363796,138.0,265.0,131.0,139.0,113.0,1728.0,566.0,295.0,62.0
8425.053554463208,50.37556787372973,86.02094911653127,028,0,40,4399.521739130435,0.0,2024-01-01,192,0,1506.8381009101868,0.0,1.8543341688295631,84.39506358183932,27.707263663637956,137.0,272.0,125.0,137.0,121.0,1624.0,574.0,289.0,61.0
8425.053554463208,50.37556787372973,86.02094911653127,028,0,50,4399.521739130435,102.48016565928114,2024-01-01,193,0,1506.8381009101868,0.0,4.283919370062396,84.39506358183932,27.70826366363796,137.0,272.0,125.0,137.0,121.0,1624.0,574.0,289.0,61.0
8673.417620592434,114.96108851284728,334.6307716179919,028,0,10,4667.304347826087,90.0,2024-01-01,193,0,1506.8381009101868,0.0,1.0475177197647718,84.39506358183932,27.70926366363796,138.0,231.0,116.0,140.0,104.0,1706.0,554.0,305.0,61.0
8673.417620592434,114.96108851284728,334.6307716179919,028,0,10,4667.304347826087,228.4812052154076,2024-01-01,192,0,1506.8381009101868,0.0,1.398935915842483,84.39506358183932,27.710263663637956,138.0,231.0,116.0,140.0,104.0,1706.0,554.0,305.0,61.0
8921.781795310595,280.2978171059555,583.2407028424932,028,0,40,4943.0,113.8766057403217,2024-01-01,191,0,1506.8381009101868,0.0,2.2901917723621947,84.39506358183932,27.71126366363796,136.0,241.0,115.0,145.0,102.0,1724.0,561.0,294.0,61.0
8921.781795310595,280.2978171059555,583.2407028424932,028,0,40,4943.0,311.5182154609037,2024-01-01,192,0,1506.8381009101868,0.0,1.3989518869590618,84.39506358183932,27.71226366363796,136.0,241.0,115.0,145.0,102.0,1724.0,561.0,294.0,61.0
9170.146078623395,339.2338613925923,831.8507427965396,028,0,10,5314.565217391304,0.0,2024-01-01,192,0,1612.414927482605,0.0,0.0,84.39506358183932,27.713263663637957,133.0,259.0,117.0,228.0,106.0,1652.0,459.0,313.0,63.0
9170.146078623395,339.2338613925923,831.8507427965396,028,0,40,5314.565217391304,90.0,2024-01-01,193,0,1612.414927482605,0.0,4.183280651704934,84.39506358183932,27.71426366363796,133.0,259.0,117.0,228.0,106.0,1652.0,459.0,313.0,63.0
9170.146078623395,339.2338613925923,831.8507427965396,028,0,10,5314.565217391304,164.23032916225134,2024-01-01,193,0,1612.414927482605,0.0,3.8492589430661677,84.39506358183932,27.71526366363796,133.0,259.0,117.0,228.0,106.0,1652.0,459.0,313.0,63.0
9418.510470535572,339.2269497198585,891.9852981209175,028,0,40,5572.521739130435,220.27147017657765,2024-01-01,200,0,1612.414927482605,0.0,4.850776754954692,84.39506358183932,27.716263663637957,132.0,299.0,128.0,234.0,112.0,1752.0,424.0,342.0,64.0
9418.510470535572,339.2269497198585,891.9852981209175,028,0,40,5572.521739130435,150.54181581958503,2024-01-01,204,0,1612.414927482605,0.0,2.129431606693839,84.39506358183932,27.71726366363796,132.0,299.0,128.0,234.0,112.0,1752.0,424.0,342.0,64.0
9666.874971052512,339.2200375269584,792.7833929822154,028,0,10,5756.086956521739,124.54833501266197,2024-01-01,212,0,1612.414927482605,0.0,11.299648155363569,84.39506358183932,27.71826366363796,130.0,292.0,122.0,224.0,107.0,1761.0,408.0,368.0,59.0
9666.874971052512,339.2200375269584,792.7833929822154,005,0,10,5756.086956521739,129.56427362416179,2024-01-01,227,0,1612.414927482605,0.0,19.585903662993058,84.39506358183932,27.719263663637957,124.0,359.0,130.0,217.0,133.0,2054.0,398.0,385.0,58.0
9915.239580179275,339.21312481381744,693.5814434346362,005,0,10,6541.434782608696,79.96006086826264,2024-01-01,244,0,1612.414927482605,0.0,15.565911981330629,84.39506358183932,27.72026366363796,124.0,390.0,141.0,227.0,131.0,2369.0,395.0,378.0,58.0
9915.239580179275,339.21312481381744,693.5814434346362,005,0,10,6541.434782608696,70.09288178331636,2024-01-01,231,0,1612.414927482605,0.0,23.164878967998558,84.39506358183932,27.72126366363796,124.0,390.0,141.0,227.0,131.0,2369.0,395.0,378.0,58.0
10163.60429791997,339.2062115803614,600.9770668281786,003,0,10,6894.173913043478,78.87123835821167,2024-01-01,228,0,1612.414927482605,0.0,18.54519022992673,84.39506358183932,27.722263663637957,125.0,339.0,138.0,233.0,152.0,2107.0,374.0,392.0,58.0
10163.60429791997,339.2062115803614,600.9770668281786,003,0,10,6894.173913043478,113.87433708151849,2024-01-01,225,0,1612.414927482605,0.0,29.24654606312373,84.39506358183932,27.72326366363796,125.0,339.0,138.0,233.0,152.0,2107.0,374.0,392.0,58.0
10411.969124280622,339.1992978268134,517.5136785723583,003,0,10,6899.521739130435,86.38209614136971,2024-01-01,237,0,1612.414927482605,0.0,27.16071301491878,84.39506358183932,27.72426366363796,120.0,382.0,163.0,245.0,166.0,2159.0,370.0,384.0,58.0
10411.969124280622,339.1992978268134,517.5136785723583,003,0,10,6899.521739130435,101.99389679420516,2024-01-01,249,0,1612.414927482605,0.0,25.050798417815287,84.39506358183932,27.725263663637957,120.0,382.0,163.0,245.0,166.0,2159.0,370.0,384.0,58.0
10411.969124280622,339.1992978268134,517.5136785723583,003,0,10,6899.521739130435,78.1595222729399,2024-01-01,247,0,1612.414927482605,0.0,35.37601089625735,84.39506358183932,27.72626366363796,122.0,411.0,157.0,224.0,166.0,2422.0,369.0,406.0,58.0
10330.642132012177,296.1675968902584,434.0502531023249,003,0,10,6934.434782608696,112.08259828547143,2024-01-01,232,0,1612.414927482605,0.0,25.344593635887133,84.39506358183932,27.72726366363796,122.0,411.0,157.0,224.0,166.0,2422.0,369.0,406.0,58.0
10330.642132012177,296.1675968902584,434.0502531023249,003,0,10,6934.434782608696,166.39131147400093,2024-01-01,262,0,1612.414927482605,0.0,13.125424175153656,84.39506358183932,27.728263663637957,120.0,409.0,162.0,222.0,159.0,2614.0,370.0,408.0,58.0
10086.276548212745,130.8751985389578,324.9822515237021,003,0,10,6866.04347826087,254.18525355665332,2024-01-01,293,0,1612.414927482605,0.0,25.416537568856686,84.39506358183932,27.72926366363796,120.0,409.0,162.0,222.0,159.0,2614.0,370.0,408.0,58.0
10086.276548212745,130.8751985389578,324.9822515235793,003,0,10,6866.04347826087,236.70618908410634,2024-01-01,315,0,1612.414927482605,0.0,34.147456910501894,84.39506358183932,27.73026366363796,120.0,403.0,168.0,240.0,149.0,2471.0,353.0,408.0,57.0
9841.910856973567,34.41727224542927,198.88098535541587,003,0,10,6761.173913043478,309.8944245190951,2024-01-01,329,0,1612.414927482605,0.0,23.222518897351158,84.39506358183932,27.731263663637957,120.0,403.0,168.0,240.0,149.0,2471.0,353.0,408.0,57.0
9841.910856973567,34.41727224542927,198.88098535541587,003,0,10,6761.173913043478,215.22627149651808,2024-01-01,326,0,1612.414927482605,0.0,17.592006410180847,84.39506358183932,27.73226366363796,120.0,403.0,168.0,240.0,149.0,2471.0,353.0,408.0,57.0
9597.545058302414,199.70981532516728,72.77966378577204,003,0,10,6909.913043478261,258.4555859899601,2024-01-01,339,0,1612.414927482605,0.0,13.639854191962591,84.39506358183932,27.73326366363796,117.0,342.0,162.0,231.0,153.0,2463.0,344.0,425.0,57.0
9597.545058302414,199.70981532516728,72.77966378577204,003,0,10,6909.913043478261,223.84057359717565,2024-01-01,345,0,1612.414927482605,0.0,24.173814310269556,84.39506358183932,27.734263663637957,117.0,342.0,162.0,231.0,153.0,2463.0,344.0,425.0,57.0
9597.545058302414,199.70981532516728,72.77966378577204,003,0,10,6909.913043478261,270.0,2024-01-01,345,0,1612.414927482605,0.0,11.374901546994705,84.39506358183932,27.73526366363796,121.0,330.0,162.0,216.0,147.0,2152.0,372.0,412.0,58.0
9353.179152206068,365.00243056370743,53.32171304564014,003,0,10,7033.217391304348,289.49596347417014,2024-01-01,354,0,1612.414927482605,0.0,5.540819825380614,84.39506358183932,27.736263663637956,121.0,330.0,162.0,216.0,147.0,2152.0,372.0,412.0,58.0
9353.179152206068,365.00243056370743,53.32171304582465,003,0,10,7033.217391304348,253.56233397497516,2024-01-01,347,0,1612.414927482605,0.0,3.274108454902464,84.39506358183932,27.737263663637957,125.0,315.0,159.0,241.0,144.0,2422.0,354.0,405.0,57.0
9108.81313869131,530.2951178242045,251.6411952947195,003,0,10,7080.695652173913,296.82852468431923,2024-01-01,345,0,1612.414927482605,0.0,8.164503235429567,84.39506358183932,27.73826366363796,125.0,315.0,159.0,241.0,144.0,2422.0,354.0,405.0,57.0
9108.81313869131,530.2951178242045,251.6411952947195,003,0,10,7080.695652173913,32.847437514482934,2024-01-01,340,0,1612.414927482605,0.0,7.681648612594579,84.39506358183932,27.739263663637956,124.0,291.0,165.0,240.0,139.0,2436.0,362.0,399.0,58.0
8864.447017764594,695.5878769701101,471.7527391312403,003,0,10,6828.565217391304,212.1164564384342,2024-01-01,333,0,1612.414927482605,0.0,9.760118694399997,84.39506358183932,27.74026366363796,124.0,291.0,165.0,240.0,139.0,2436.0,362.0,399.0,58.0
8864.447017764594,695.5878769701101,471.7527391322921,003,0,10,6828.565217391304,256.7202973231353,2024-01-01,348,0,1612.414927482605,0.0,15.742509241316283,84.39506358183932,27.74126366363796,126.0,318.0,156.0,226.0,141.0,2092.0,371.0,403.0,58.0
8620.08078943401,860.8807078645798,691.8643791435453,028,0,10,6597.869565217391,306.4103466638894,2024-01-01,348,0,1612.414927482605,0.0,7.765002721816291,84.39506358183932,27.742263663637956,126.0,318.0,156.0,226.0,141.0,2092.0,371.0,403.0,58.0
8620.08078943401,860.8807078645798,691.8643791435453,028,0,10,6597.869565217391,354.1353012548509,2024-01-01,309,0,1612.414927482605,0.0,28.236116353354415,84.39506358183932,27.74326366363796,128.0,312.0,166.0,232.0,111.0,2160.0,367.0,401.0,58.0
8620.08078943401,860.8807078645798,691.8643791435453,028,0,10,6597.869565217391,174.13525670153058,2024-01-01,284,0,1612.414927482605,0.0,10.148599479145286,84.39506358183932,27.74426366363796,128.0,312.0,166.0,232.0,111.0,2160.0,367.0,401.0,58.0
8375.71445370503,1026.173610371659,911.9761152665274,028,0,10,6441.478260869565,289.49449278618886,2024-01-01,327,0,1612.414927482605,0.0,5.54121907330621,84.39506358183932,27.745263663637957,126.0,322.0,167.0,232.0,116.0,2364.0,366.0,402.0,57.0
8375.71445370503,1026.173610371659,911.9761152665274,028,0,10,6441.478260869565,321.0934511081583,2024-01-01,306,0,1612.414927482605,0.0,8.28496552084537,84.39506358183932,27.74626366363796,126.0,322.0,167.0,232.0,116.0,2364.0,366.0,402.0,57.0
8131.348010585737,1191.466584352724,1132.0879474295393,028,0,10,6647.782608695652,120.54089414295078,2024-01-01,287,0,1612.414927482605,0.0,10.820801576903836,84.39506358183932,27.74726366363796,125.0,335.0,163.0,235.0,128.0,2505.0,364.0,402.0,58.0
8131.348010585737,1191.466584352724,1132.0879474290907,003,0,10,6647.782608695652,27.54256752328762,2024-01-01,299,0,1612.414927482605,0.0,13.351500270362552,84.39506358183932,27.748263663637957,125.0,335.0,163.0,235.0,128.0,2505.0,364.0,402.0,58.0
7886.981460081928,1294.9057402926458,1352.199875566928,003,0,10,6383.521739130435,201.9767773599551,2024-01-01,306,0,1612.414927482605,0.0,13.733163762244878,84.39506358183932,27.74926366363796,125.0,400.0,163.0,253.0,152.0,2354.0,360.0,387.0,58.0
7886.981460081928,1294.9057402926458,1352.199875566928,003,0,10,6383.521739130435,207.18590123226303,2024-01-01,325,0,1612.414927482605,0.0,11.319823762346733,84.39506358183932,27.75026366363796,125.0,400.0,163.0,253.0,152.0,2354.0,360.0,387.0,58.0
7642.614802201034,1204.9399913842767,1573.900421391995,003,0,10,6442.347826086957,29.465814527310393,2024-01-01,320,0,1612.414927482605,0.0,22.246555713681545,84.39506358183932,27.751263663637957,125.0,400.0,163.0,253.0,152.0,2354.0,360.0,387.0,58.0
7642.614802201034,1204.9399913842767,1573.900421391995,003,0,10,6442.347826086957,66.1313387593698,2024-01-01,303,0,1612.414927482605,0.0,2.290908643641817,84.39506358183932,27.75226366363796,123.0,393.0,162.0,257.0,150.0,2394.0,348.0,394.0,57.0
7642.614802201034,1204.9399913842767,1573.900421391995,003,0,10,6442.347826086957,155.6771481310876,2024-01-01,305,0,1612.414927482605,0.0,5.075853848745168,84.39506358183932,27.75326366363796,123.0,393.0,162.0,257.0,150.0,2394.0,348.0,394.0,57.0
7398.2480369504865,1162.1521708114208,1802.0776235587298,003,0,10,6300.652173913043,202.96484816531526,2024-01-01,315,0,1612.414927482605,0.0,8.006100852547915,84.39506358183932,27.754263663637957,121.0,401.0,162.0,253.0,150.0,2717.0,345.0,403.0,58.0
7398.2480369504865,1162.1521708114208,1802.0776235587298,003,0,10,6300.652173913043,170.82982075149633,2024-01-01,331,0,1612.414927482605,0.0,6.547833348188509,84.39506358183932,27.75526366363796,121.0,401.0,162.0,253.0,150.0,2717.0,345.0,403.0,58.0
7153.881164337715,1159.4213681714357,2035.0487241663866,003,0,10,6354.0,146.38718180283618,2024-01-01,348,0,1612.414927482605,0.0,18.285777848054877,84.39506358183932,27.75626366363796,120.0,406.0,165.0,242.0,159.0,2867.0,356.0,402.0,58.0
7153.881164337715,1159.4213681714357,2035.0487241663866,003,0,10,6354.0,158.02180229562484,2024-01-01,390,0,1612.414927482605,0.0,26.04841052306199,84.39506358183932,27.757263663637957,120.0,406.0,165.0,242.0,159.0,2867.0,356.0,402.0,58.0
6909.514184367526,1159.397702758961,2271.3391081130944,003,0,10,6721.04347826087,147.67332272873037,2024-01-01,439,0,1595.4027261734009,0.0,25.59072931770932,84.39506358183932,27.75826366363796,118.0,375.0,198.0,200.0,157.0,2796.0,353.0,447.0,57.0
6909.514184367526,1159.397702758961,2271.3391081130944,003,0,10,6721.04347826087,137.36159151752767,2024-01-01,478,0,1595.4027261734009,0.0,30.715939807782103,84.39506358183932,27.75926366363796,118.0,375.0,198.0,200.0,157.0,2796.0,353.0,447.0,57.0
6665.1470970473465,1159.3740355682883,2510.0115590693026,003,0,10,6719.521739130435,139.4328183789844,2024-01-01,527,0,1595.4027261734009,0.0,35.115634266236306,84.39506358183932,27.760263663637957,117.0,423.0,206.0,210.0,171.0,2652.0,349.0,441.0,57.0
6665.1470970473465,1159.3740355682883,2510.0115590693026,003,0,10,6719.521739130435,139.71685812447305,2024-01-01,573,0,1595.4027261734009,0.0,18.753281685422238,84.39506358183932,27.76126366363796,117.0,423.0,206.0,210.0,171.0,2652.0,349.0,441.0,57.0
6665.1470970473465,1159.3740355682883,2510.0115590693026,003,0,10,6719.521739130435,0.0,2024-01-01,554,0,1595.4027261734009,0.0,15.386483485048837,84.39506358183932,27.76226366363796,119.0,422.0,198.0,201.0,182.0,2998.0,350.0,448.0,57.0
6420.779902385588,1024.640730420052,2695.7493143935203,003,0,10,6744.652173913043,73.56606214926072,2024-01-01,518,0,1595.4027261734009,0.0,15.965527444735129,84.39506358183932,27.763263663637957,117.0,416.0,200.0,201.0,180.0,2990.0,350.0,448.0,57.0
6420.779902385588,1024.640730420052,2695.7493143935203,003,0,10,6744.652173913043,55.46292346093685,2024-01-01,506,0,1595.4027261734009,0.0,21.78860336999306,84.39506358183932,27.76426366363796,117.0,409.0,199.0,201.0,157.0,3108.0,347.0,452.0,58.0
6176.412600387707,859.4227386195521,2641.733651317747,003,2482,10,6763.0,55.46319664405643,2024-01-01,482,0,1595.4027261734009,0.0,21.788740180361323,84.39506358183932,27.76526366363796,117.0,409.0,199.0,201.0,157.0,3108.0,347.0,452.0,58.0
6176.412600387707,859.4227386195521,2641.733651317747,003,2482,10,6763.0,6.1431743273415895,2024-01-01,434,0,1595.4027261734009,0.0,34.36483205711851,84.39506358183932,27.766263663637957,120.0,374.0,157.0,234.0,156.0,3631.0,362.0,404.0,58.0
5932.045191061133,663.3781998906597,2514.8290408040275,003,2482,10,6817.565217391304,10.117557560458748,2024-01-01,370,0,1595.4027261734009,0.0,17.35016484628733,84.39506358183932,27.76726366363796,120.0,374.0,157.0,234.0,156.0,3631.0,362.0,404.0,58.0
5932.045191061133,663.3781998906597,2514.8290408040275,003,2482,10,6817.565217391304,320.58236372382083,2024-01-01,347,0,1595.4027261734009,0.0,24.749142733482994,84.39506358183932,27.768263663637956,120.0,374.0,157.0,234.0,156.0,3631.0,362.0,404.0,58.0
5687.677674413286,414.7633739698028,2406.988132326203,003,2482,10,6322.95652173913,315.91064910644957,2024-01-01,314,0,1595.4027261734009,0.0,17.511873940946483,84.39506358183932,27.76926366363796,119.0,326.0,157.0,239.0,156.0,3424.0,362.0,400.0,57.0
5687.677674413286,414.7633739698028,2406.988132326203,003,2482,10,6322.95652173913,42.11786410083686,2024-01-01,272,0,1595.4027261734009,0.0,12.310794254335446,84.39506358183932,27.77026366363796,119.0,326.0,157.0,239.0,156.0,3424.0,362.0,400.0,57.0
5687.677674413286,414.7633739698028,2406.988132326203,003,2482,10,6322.95652173913,85.25808545907358,2024-01-01,281,0,1595.4027261734009,0.0,30.43223272682573,84.39506358183932,27.771263663637956,120.0,338.0,162.0,240.0,154.0,3766.0,365.0,395.0,58.0
5443.310050449952,166.14843916749948,2320.8699103930344,003,2482,10,6157.347826086957,35.7241345596277,2024-01-01,233,0,1595.4027261734009,0.0,33.345273832708486,84.39506358183932,27.77226366363796,120.0,338.0,162.0,240.0,154.0,3766.0,365.0,395.0,58.0
5443.310050449952,166.14843916749948,2320.8699103930344,003,2482,80,6157.347826086957,207.54796316136188,2024-01-01,205,0,1595.4027261734009,0.0,13.352132589246901,84.39506358183932,27.77326366363796,120.0,338.0,162.0,240.0,154.0,3766.0,365.0,395.0,58.0
5198.942319178552,82.4666045222728,2258.9601772297433,003,2482,10,5526.04347826087,220.51558937345035,2024-01-01,261,0,1595.4027261734009,0.0,41.12174967340728,84.39506358183932,27.774263663637957,120.0,338.0,162.0,240.0,154.0,3766.0,365.0,395.0,58.0
5198.942319178552,82.4666045222728,2258.9601772297433,003,2482,10,5526.04347826087,243.17930504996866,2024-01-01,304,0,1595.4027261734009,0.0,23.293129942298584,84.39506358183932,27.77526366363796,120.0,345.0,151.0,257.0,143.0,4458.0,367.0,376.0,57.0
4954.574480607163,33.046777459026195,2223.28222581127,003,2482,10,5519.347826086957,293.8639538616603,2024-01-01,296,0,1595.4027261734009,0.0,23.756173420537962,84.39506358183932,27.77626366363796,120.0,345.0,151.0,257.0,143.0,4458.0,367.0,376.0,57.0
4954.574480607163,33.046777459026195,2223.28222581127,011,2482,10,5519.347826086957,176.76553562861457,2024-01-01,322,0,1595.4027261734009,0.0,17.966425850367585,84.39506358183932,27.777263663637957,120.0,405.0,186.0,220.0,165.0,3882.0,336.0,444.0,57.0
4710.206534740911,71.48155349613955,2215.1039757307917,011,2482,10,6246.95652173913,262.53249943952324,2024-01-01,336,0,1595.4027261734009,0.0,26.48358663649952,84.39506358183932,27.77826366363796,120.0,405.0,186.0,220.0,165.0,3882.0,336.0,444.0,57.0
4710.206534740911,71.48155349613955,2215.1039757307917,011,2482,10,6246.95652173913,287.10518875937066,2024-01-01,336,0,1595.4027261734009,0.0,23.763583523869208,84.39506358183932,27.77926366363796,117.0,371.0,187.0,211.0,159.0,4101.0,342.0,447.0,56.0
4710.206534740911,71.48155349613955,2215.1039757307917,011,2482,10,6246.95652173913,322.2835996562206,2024-01-01,305,0,1595.4027261734009,0.0,21.246584968528985,84.39506358183932,27.780263663637957,123.0,348.0,155.0,249.0,154.0,4254.0,373.0,378.0,58.0
4465.838481587543,71.48009306333496,2074.634048393985,011,2482,10,6131.478260869565,257.1832094604184,2024-01-01,315,0,1595.4027261734009,0.0,33.29495963224188,84.39506358183932,27.78126366363796,121.0,333.0,149.0,243.0,153.0,5498.0,378.0,379.0,57.0
4465.838481587543,71.48009306333496,2074.634048393985,011,2482,10,6131.478260869565,228.49998782108526,2024-01-01,344,0,1595.4027261734009,0.0,18.88166943707648,84.39506358183932,27.78226366363796,121.0,333.0,149.0,243.0,153.0,5498.0,378.0,379.0,57.0
4221.470321155134,71.47863252082949,1838.3768835782305,010,2482,10,5736.086956521739,193.38511271909826,2024-01-01,389,0,1595.4027261734009,0.0,32.305632211504104,84.39506358183932,27.783263663637957,124.0,340.0,161.0,262.0,150.0,4174.0,364.0,374.0,57.0
4221.470321155134,71.47863252082949,1838.3768835782305,010,2482,10,5736.086956521739,209.47333167553734,2024-01-01,476,0,1595.4027261734009,0.0,30.75316586994045,84.39506358183932,27.78426366363796,124.0,340.0,161.0,262.0,150.0,4174.0,364.0,374.0,57.0
3977.102053447492,71.47717186874229,1602.11961498713,010,2482,10,6291.739130434783,306.0065985631004,2024-01-01,462,0,1595.4027261734009,0.0,32.34714617970703,84.39506358183932,27.78526366363796,119.0,348.0,189.0,226.0,158.0,3475.0,344.0,429.0,56.0
3977.102053447492,71.47717186874229,1602.11961498713,012,2482,10,6291.739130434783,262.3653226567449,2024-01-01,455,0,1595.4027261734009,0.0,31.35065543244404,84.39506358183932,27.786263663637957,115.0,372.0,189.0,228.0,161.0,4750.0,340.0,432.0,56.0
3732.7336784740037,71.47571110707334,1365.8613074669297,012,2482,10,5957.739130434783,230.85750660953354,2024-01-01,498,0,1595.4027261734009,0.0,30.532560056989624,84.39506358183932,27.78726366363796,115.0,372.0,189.0,228.0,161.0,4750.0,340.0,432.0,56.0
3732.7336784740037,71.47571110707334,1365.8613074669297,012,2482,10,5957.739130434783,210.4093696011192,2024-01-01,549,0,1595.4027261734009,0.0,44.30520616020447,84.39506358183932,27.78826366363796,114.0,382.0,190.0,223.0,166.0,3379.0,345.0,433.0,57.0
3732.7336784740037,71.47571110707334,1365.8613074669297,012,2482,10,5957.739130434783,245.64747383268775,2024-01-01,603,0,1595.4027261734009,0.0,40.8159388699128,84.39506358183932,27.789263663637957,114.0,382.0,190.0,223.0,166.0,3379.0,345.0,433.0,57.0
3488.3651962407703,220.49323565495223,1129.5358545550614,012,2482,10,6455.130434782609,257.79766854888,2024-01-01,647,0,1595.4027261734009,0.0,40.112683623635675,84.39506358183932,27.79026366363796,114.0,410.0,191.0,228.0,163.0,3684.0,347.0,425.0,56.0
3488.3651962407703,220.49323565495223,1129.5358545550614,012,2482,10,6455.130434782609,294.3759436945984,2024-01-01,672,0,1595.4027261734009,0.0,39.476963891946845,84.39506358183932,27.79126366363796,113.0,397.0,193.0,223.0,169.0,5171.0,351.0,426.0,57.0
3243.9966067552086,462.7561129683277,893.2102979292722,012,2482,10,6498.391304347826,347.73561472873473,2024-01-01,632,0,1595.4027261734009,0.0,23.30211626785262,84.39506358183932,27.792263663637957,114.0,393.0,201.0,214.0,166.0,3984.0,350.0,436.0,57.0
