Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
136.0,116.0,178.0,103.0,6745.805829381752,796.2462844612166,239.1217512956454,028,0,10,4568.913043478261,1667.0,425.0,397.0,190.0,61.0,195.76665729702123,2024-01-01,220,0,1503.3283619880676,0.0,3.8492019474845605,84.43906358183932,27.693263663637957
136.0,99.0,202.0,88.0,6745.805829381752,796.2462844612166,239.1217512956454,028,0,10,4568.913043478261,1897.0,408.0,390.0,192.0,58.0,180.0,2024-01-01,219,0,1503.3283619880676,0.0,1.8543341688295631,84.43906358183932,27.69426366363796
136.0,99.0,202.0,88.0,6994.166811179948,796.1222217874496,258.50838849390817,028,0,10,4533.217391304348,1897.0,408.0,390.0,192.0,58.0,106.44364784057615,2024-01-01,221,0,1503.3283619880676,0.0,6.524683786695234,84.43906358183932,27.69526366363796
136.0,99.0,202.0,88.0,6994.166811179948,796.1222217874496,258.50838849390817,028,0,10,4533.217391304348,1897.0,408.0,390.0,192.0,58.0,270.0,2024-01-01,222,0,1503.3283619880676,0.0,3.139381851180496,84.43906358183932,27.696263663637957
136.0,101.0,194.0,98.0,6994.166811179948,796.1222217874496,258.50838849390817,028,0,10,4533.217391304348,1772.0,425.0,381.0,187.0,58.0,90.0,2024-01-01,221,0,1503.3283619880676,0.0,3.139413745933109,84.43906358183932,27.69726366363796
136.0,102.0,202.0,90.0,7242.5279015353435,555.8320814056295,64.64216496488869,028,0,10,3986.5652173913045,1857.0,407.0,391.0,192.0,58.0,280.04191786655036,2024-01-01,225,0,1503.3283619880676,0.0,5.30393636660351,84.43906358183932,27.69826366363796
136.0,102.0,202.0,90.0,7242.5279015353435,555.8320814056295,64.64216496488869,028,0,10,3986.5652173913045,1857.0,407.0,391.0,192.0,58.0,0.0,2024-01-01,212,0,1503.3283619880676,0.0,6.464860749435276,84.43906358183932,27.699263663637957
136.0,102.0,202.0,90.0,7490.889100454249,328.1815868650847,177.18465074324752,028,0,10,4130.04347826087,1857.0,407.0,391.0,192.0,58.0,284.19623394639876,2024-01-01,207,0,1503.3283619880676,0.0,7.520345938553149,84.43906358183932,27.70026366363796
,,,,7490.889100454249,328.1815868650847,177.18465074324752,028,0,10,4130.04347826087,,,,,,323.0213367799317,2024-01-01,206,0,1503.3283619880676,0.0,3.478775171098748,84.43906358183932,27.70126366363796
,,,,7739.250407942021,148.44718193312215,268.30067209300745,028,0,50,4042.5652173913045,,,,,,257.51915721349116,2024-01-01,206,0,1503.3283619880676,0.0,4.283691492114088,84.43906358183932,27.702263663637957
136.0,107.0,202.0,96.0,7739.250407942021,148.44718193312215,268.30067209300745,028,0,10,4042.5652173913045,1717.0,416.0,382.0,232.0,59.0,131.5206048285751,2024-01-01,212,0,1503.3283619880676,0.0,1.3988860188167698,84.43906358183932,27.70326366363796
135.0,106.0,193.0,102.0,7987.611824003057,16.938812956905455,224.98637553490119,028,0,50,4409.826086956522,1887.0,431.0,376.0,277.0,62.0,330.5446896740985,2024-01-01,212,0,1503.3283619880676,0.0,2.1293713401271845,84.43906358183932,27.704263663637956
133.0,103.0,181.0,104.0,7987.611824003057,16.938812956905455,224.98637553490119,028,0,50,4409.826086956522,1762.0,435.0,384.0,222.0,62.0,180.0,2024-01-01,213,0,1503.3283619880676,0.0,0.9274099368729609,84.43906358183932,27.705263663637957
133.0,103.0,181.0,104.0,7987.611824003057,16.938812956905455,224.98637553490119,028,0,50,4409.826086956522,1762.0,435.0,384.0,222.0,62.0,155.68646352582496,2024-01-01,214,0,1503.3283619880676,0.0,5.075482878322556,84.43906358183932,27.70626366363796
134.0,100.0,191.0,121.0,8235.973348642076,182.3248801516643,90.5135867823563,028,0,10,5349.565217391304,1699.0,453.0,357.0,207.0,58.0,228.4804087321151,2024-01-01,230,0,1503.3283619880676,0.0,5.579068184141684,84.43906358183932,27.707263663637956
134.0,100.0,191.0,121.0,8235.973348642076,182.3248801516643,90.5135867823563,028,0,50,5349.565217391304,1699.0,453.0,357.0,207.0,58.0,330.54381520624133,2024-01-01,220,0,1503.3283619880676,0.0,6.364800843979494,84.43906358183932,27.70826366363796
133.0,82.0,203.0,134.0,8484.334981865073,348.9181782615426,43.95926087318458,028,0,50,5425.347826086957,1849.0,453.0,344.0,232.0,59.0,190.66149448144074,2024-01-01,218,0,1503.3283619880676,0.0,5.644368542298441,84.43906358183932,27.70926366363796
133.0,82.0,203.0,134.0,8484.334981865073,348.9181782615426,43.95926087318458,028,0,10,5425.347826086957,1849.0,453.0,344.0,232.0,59.0,180.0,2024-01-01,234,0,1503.3283619880676,0.0,1.8543341688295631,84.43906358183932,27.710263663637956
132.0,79.0,198.0,115.0,8732.69672367613,556.1750715642514,164.2015426658804,028,0,10,6351.434782608696,2011.0,459.0,343.0,322.0,59.0,40.27024670397501,2024-01-01,229,0,1503.3283619880676,0.0,9.632825325252803,84.43906358183932,27.71126366363796
132.0,79.0,198.0,115.0,8732.69672367613,556.1750715642514,164.2015426658804,028,0,10,6351.434782608696,2011.0,459.0,343.0,322.0,59.0,277.2079479785694,2024-01-01,218,0,1503.3283619880676,0.0,7.351473239015421,84.43906358183932,27.71226366363796
132.0,79.0,222.0,120.0,8981.058574081562,580.7702671644876,104.82985991153305,028,0,10,6782.391304347826,2183.0,406.0,371.0,339.0,60.0,258.4535535446559,2024-01-01,225,0,1552.2598032951355,0.0,13.637574289491385,84.43906358183932,27.713263663637957
132.0,79.0,222.0,120.0,8981.058574081562,580.7702671644876,104.82985991153305,028,0,10,6782.391304347826,2183.0,406.0,371.0,339.0,60.0,220.27096636317364,2024-01-01,231,0,1552.2598032951355,0.0,4.850740791228771,84.43906358183932,27.71426366363796
131.0,79.0,219.0,119.0,8981.058574081562,580.7702671644876,104.82985991153305,028,0,10,6782.391304347826,2222.0,414.0,367.0,332.0,60.0,216.98216844892346,2024-01-01,239,0,1552.2598032951355,0.0,3.478935041365949,84.43906358183932,27.71526366363796
131.0,83.0,220.0,127.0,9229.420533085136,537.7514553252191,45.458151038933664,028,0,10,6731.565217391304,2049.0,404.0,376.0,333.0,59.0,109.49931675786623,2024-01-01,243,0,1552.2598032951355,0.0,5.539909737017622,84.43906358183932,27.716263663637957
131.0,83.0,220.0,127.0,9229.420533085136,537.7514553252191,45.458151038933664,028,0,10,6731.565217391304,2049.0,404.0,376.0,333.0,59.0,253.5594806329201,2024-01-01,247,0,1552.2598032951355,0.0,6.525880684484645,84.43906358183932,27.71726366363796
132.0,83.0,214.0,127.0,9477.78260069349,399.53604159046677,25.452457360313925,028,0,10,6555.695652173913,1971.0,406.0,380.0,305.0,60.0,231.8013481627432,2024-01-01,252,0,1552.2598032951355,0.0,11.827854412233362,84.43906358183932,27.71826366363796
132.0,83.0,214.0,127.0,9477.78260069349,399.53604159046677,25.452457360313925,028,0,10,6555.695652173913,1971.0,406.0,380.0,305.0,60.0,284.5937570795748,2024-01-01,256,0,1552.2598032951355,0.0,17.808676309486327,84.43906358183932,27.719263663637957
130.0,96.0,210.0,132.0,9726.144776909752,392.04294180648895,105.50877141676807,028,0,10,6754.608695652174,2278.0,395.0,395.0,309.0,59.0,216.98343086683698,2024-01-01,258,0,1552.2598032951355,0.0,10.336215327155458,84.43906358183932,27.72026366363796
132.0,104.0,205.0,114.0,9726.144776909752,392.04294180648895,105.50877141676807,028,0,10,6754.608695652174,1947.0,406.0,389.0,288.0,60.0,15.770510642821034,2024-01-01,271,0,1552.2598032951355,0.0,11.41188998426587,84.43906358183932,27.72126366363796
129.0,111.0,229.0,128.0,9974.507061740242,520.9439979456615,184.04025399953937,028,0,10,6750.434782608696,2143.0,353.0,419.0,299.0,58.0,214.80641218183916,2024-01-01,260,0,1552.2598032951355,0.0,14.37526050528917,84.43906358183932,27.722263663637957
129.0,111.0,229.0,128.0,9974.507061740242,520.9439979456615,184.04025399953937,028,0,10,6750.434782608696,2143.0,353.0,419.0,299.0,58.0,264.9413259335514,2024-01-01,270,0,1552.2598032951355,0.0,10.40281163232503,84.43906358183932,27.72326366363796
133.0,133.0,231.0,134.0,10222.869455189686,716.0196597071669,262.1803235418216,028,0,10,6636.260869565217,2009.0,352.0,417.0,344.0,58.0,195.7708924573881,2024-01-01,259,0,1552.2598032951355,0.0,7.6641269273917745,84.43906358183932,27.72426366363796
133.0,133.0,231.0,134.0,10222.869455189686,716.0196597071669,262.1803235418216,005,0,10,6636.260869565217,2009.0,352.0,417.0,344.0,58.0,276.3140112515439,2024-01-01,264,0,1552.2598032951355,0.0,8.373345269626586,84.43906358183932,27.725263663637957
131.0,141.0,230.0,117.0,10222.869455189686,716.0196597071669,262.1803235418216,005,0,10,6636.260869565217,1995.0,361.0,409.0,337.0,59.0,159.3651051661802,2024-01-01,259,0,1552.2598032951355,0.0,2.9705549865656455,84.43906358183932,27.72626366363796
131.0,141.0,230.0,117.0,10471.231957262491,936.8043246795186,328.14625170249985,005,0,10,6759.608695652174,1995.0,361.0,409.0,337.0,59.0,180.0,2024-01-01,264,0,1552.2598032951355,0.0,3.704791833718337,84.43906358183932,27.72726366363796
131.0,149.0,232.0,137.0,10471.231957262491,936.8043246795186,328.14625170249985,005,0,10,6759.608695652174,1947.0,361.0,407.0,348.0,59.0,102.47794862008097,2024-01-01,265,0,1552.2598032951355,0.0,4.284665657893152,84.43906358183932,27.728263663637957
131.0,149.0,232.0,137.0,10719.594567964343,990.947291516266,390.4873547656875,005,0,10,6868.782608695652,1947.0,361.0,407.0,348.0,59.0,118.95231795314754,2024-01-01,277,0,1552.2598032951355,0.0,9.492098944637828,84.43906358183932,27.72926366363796
129.0,144.0,249.0,117.0,10719.594567964343,990.947291516266,390.4873547656875,005,0,10,6868.782608695652,2095.0,346.0,405.0,351.0,59.0,127.18752382272986,2024-01-01,286,0,1552.2598032951355,0.0,9.128955451054594,84.43906358183932,27.73026366363796
129.0,144.0,249.0,117.0,10719.145852627571,990.9270880802743,455.540935582244,005,0,10,6736.95652173913,2095.0,346.0,405.0,351.0,59.0,321.0973062530088,2024-01-01,281,0,1552.2598032951355,0.0,8.284521894679305,84.43906358183932,27.731263663637957
129.0,154.0,256.0,153.0,10719.145852627571,990.9270880802743,455.540935582244,005,0,10,6736.95652173913,2262.0,349.0,396.0,384.0,58.0,253.56162045395283,2024-01-01,278,0,1552.2598032951355,0.0,3.2739705608965997,84.43906358183932,27.73226366363796
130.0,153.0,246.0,136.0,10483.799532526107,1015.0266431492396,522.1261470934305,028,0,10,6843.04347826087,2310.0,354.0,400.0,340.0,59.0,180.0,2024-01-01,281,0,1552.2598032951355,0.0,1.8543341688295631,84.43906358183932,27.73326366363796
130.0,153.0,246.0,136.0,10483.799532526107,1015.0266431492396,522.1261470934305,028,0,10,6843.04347826087,2310.0,354.0,400.0,340.0,59.0,311.51256426935726,2024-01-01,288,0,1552.2598032951355,0.0,2.79654885862404,84.43906358183932,27.734263663637957
130.0,153.0,246.0,136.0,10483.799532526107,1015.0266431492396,522.1261470934305,028,0,10,6843.04347826087,2310.0,354.0,400.0,340.0,59.0,228.48772567155885,2024-01-01,286,0,1552.2598032951355,0.0,1.3991157046892795,84.43906358183932,27.73526366363796
130.0,153.0,246.0,136.0,10249.07958228086,930.8474437523225,588.7113870021705,028,0,10,6906.173913043478,2310.0,354.0,400.0,340.0,59.0,131.51198437423375,2024-01-01,295,0,1552.2598032951355,0.0,4.1907165200867205,84.43906358183932,27.736263663637956
129.0,152.0,250.0,149.0,10249.07958228086,930.8474437523225,588.7113870021705,028,0,10,6906.173913043478,2265.0,340.0,410.0,350.0,58.0,98.39148173902502,2024-01-01,299,0,1552.2598032951355,0.0,6.329590470838589,84.43906358183932,27.737263663637957
129.0,152.0,250.0,149.0,10015.030050341546,687.9425581080419,655.2966552156262,028,0,10,6698.652173913043,2265.0,340.0,410.0,350.0,58.0,100.03830995868904,2024-01-01,301,0,1552.2598032951355,0.0,5.305812353123309,84.43906358183932,27.73826366363796
126.0,137.0,260.0,160.0,10015.030050341546,687.9425581080419,655.2966552156262,028,0,10,6698.652173913043,2450.0,329.0,412.0,361.0,59.0,311.51118693162846,2024-01-01,300,0,1552.2598032951355,0.0,4.190782184954763,84.43906358183932,27.739263663637956
126.0,137.0,260.0,160.0,9781.699068993086,451.2981498760009,722.6671455206248,028,0,10,5988.739130434783,2450.0,329.0,412.0,361.0,59.0,282.4766238345214,2024-01-01,299,0,1552.2598032951355,0.0,8.522815685585849,84.43906358183932,27.74026366363796
129.0,110.0,237.0,151.0,9781.699068993086,451.2981498760009,722.6671455206248,028,0,10,5988.739130434783,2298.0,368.0,395.0,316.0,58.0,319.7220483909655,2024-01-01,283,0,1552.2598032951355,0.0,9.633902376073758,84.43906358183932,27.74126366363796
129.0,110.0,237.0,151.0,9549.139319719641,240.19220701048434,681.8490610585867,028,0,10,5000.04347826087,2298.0,368.0,395.0,316.0,58.0,311.5104618969401,2024-01-01,268,0,1552.2598032951355,0.0,15.038736193063977,84.43906358183932,27.742263663637956
,107.0,228.0,146.0,9549.139319719641,240.19220701048434,681.8490610585867,028,0,10,5000.04347826087,1987.0,380.0,392.0,,58.0,329.6352867426748,2024-01-01,217,0,1552.2598032951355,0.0,26.86479631511248,84.43906358183932,27.74326366363796
,107.0,228.0,146.0,9549.139319719641,240.19220701048434,681.8490610585867,028,0,80,5000.04347826087,1987.0,380.0,392.0,,58.0,0.0,2024-01-01,185,0,1552.2598032951355,0.0,1.8543341688295631,84.43906358183932,27.74426366363796
,,,,9317.408560572909,74.56691692698568,458.9629456410301,028,0,80,3784.8695652173915,,,,,,236.425005809381,2024-01-01,191,0,1552.2598032951355,0.0,5.018468761794344,84.43906358183932,27.745263663637957
,,,,9317.408560572909,74.56691692698568,458.9629456410301,028,0,60,3784.8695652173915,,,,,,99.14122907100332,2024-01-01,196,0,1552.2598032951355,0.0,11.518481225939109,84.43906358183932,27.74626366363796
135.0,112.0,232.0,132.0,9086.570224802043,90.69609196117504,237.60117457842722,028,0,50,4869.217391304348,2025.0,376.0,393.0,258.0,60.0,106.43623861198087,2024-01-01,197,0,1552.2598032951355,0.0,6.527519164405037,84.43906358183932,27.74726366363796
135.0,112.0,232.0,132.0,9086.570224802043,90.69609196117504,237.60117457842722,028,0,40,4869.217391304348,2025.0,376.0,393.0,258.0,60.0,150.53481136965692,2024-01-01,205,0,1552.2598032951355,0.0,2.129578531222145,84.43906358183932,27.748263663637957
133.0,103.0,247.0,126.0,8856.694101439742,255.9591731112295,55.67110584153591,028,0,10,4894.304347826087,1772.0,373.0,380.0,245.0,61.0,115.76767206624498,2024-01-01,219,0,1552.2598032951355,0.0,12.594289777013248,84.43906358183932,27.74926366363796
133.0,103.0,247.0,126.0,8856.694101439742,255.9591731112295,55.67110584153591,028,0,10,4894.304347826087,1772.0,373.0,380.0,245.0,61.0,104.18998732496429,2024-01-01,225,0,1552.2598032951355,0.0,7.5235513490388195,84.43906358183932,27.75026366363796
133.0,103.0,247.0,126.0,8627.857110287905,421.2223263862226,112.83888055543645,028,0,10,4830.739130434783,1772.0,373.0,380.0,245.0,61.0,102.47542181886658,2024-01-01,235,0,1552.2598032951355,0.0,8.523611974166263,84.43906358183932,27.751263663637957
134.0,100.0,250.0,127.0,8627.857110287905,421.2223263862226,112.83888055543645,028,0,50,4830.739130434783,1727.0,364.0,386.0,239.0,61.0,131.50785108247723,2024-01-01,233,0,1552.2598032951355,0.0,1.3992377036776833,84.43906358183932,27.75226366363796
134.0,100.0,250.0,127.0,8627.857110287905,421.2223263862226,112.83888055543645,028,0,10,4830.739130434783,1727.0,364.0,386.0,239.0,61.0,286.43536606050185,2024-01-01,236,0,1552.2598032951355,0.0,3.2745530250478097,84.43906358183932,27.75326366363796
134.0,109.0,251.0,104.0,8400.144185650104,586.4855516489771,245.73166734061658,003,0,40,4900.782608695652,1789.0,354.0,394.0,246.0,61.0,164.22498054913146,2024-01-01,237,0,1552.2598032951355,0.0,3.849360132629916,84.43906358183932,27.754263663637957
134.0,109.0,251.0,104.0,8400.144185650104,586.4855516489771,245.73166734061658,003,0,40,4900.782608695652,1789.0,354.0,394.0,246.0,61.0,180.0,2024-01-01,248,0,1552.2598032951355,0.0,4.627367505919335,84.43906358183932,27.75526366363796
132.0,108.0,252.0,103.0,8173.649285431441,751.7488487632058,357.5630887984259,003,0,40,5118.913043478261,1931.0,357.0,391.0,287.0,58.0,270.0,2024-01-01,249,0,1552.2598032951355,0.0,6.263460773091039,84.43906358183932,27.75626366363796
132.0,108.0,252.0,103.0,8173.649285431441,751.7488487632058,357.5630887984259,003,0,30,5118.913043478261,1931.0,357.0,391.0,287.0,58.0,164.22455985866006,2024-01-01,250,0,1552.2598032951355,0.0,3.8493680932994065,84.43906358183932,27.757263663637957
132.0,110.0,238.0,102.0,7948.4765447465525,917.0122175912873,469.84166752398306,003,0,40,5775.086956521739,1658.0,350.0,412.0,258.0,58.0,48.49374494513048,2024-01-01,257,0,1542.7454147338867,0.0,2.7968962826472707,84.43906358183932,27.75826366363796
132.0,110.0,238.0,102.0,7948.4765447465525,917.0122175912873,469.84166752398306,003,0,10,5775.086956521739,1658.0,350.0,412.0,258.0,58.0,239.46185650388935,2024-01-01,262,0,1542.7454147338867,0.0,3.6458066892977117,84.43906358183932,27.75926366363796
129.0,111.0,238.0,107.0,7724.741596030303,1082.27565799827,569.4365015530608,003,0,10,5740.086956521739,1817.0,362.0,399.0,264.0,58.0,90.0,2024-01-01,261,0,1542.7454147338867,0.0,4.185045066234638,84.43906358183932,27.760263663637957
129.0,111.0,238.0,107.0,7724.741596030303,1082.27565799827,569.4365015530608,003,0,10,5740.086956521739,1817.0,362.0,399.0,264.0,58.0,0.0,2024-01-01,257,0,1542.7454147338867,0.0,2.7802885155642585,84.43906358183932,27.76126366363796
127.0,103.0,244.0,116.0,7724.741596030303,1082.27565799827,569.4365015530608,003,0,10,5740.086956521739,1817.0,356.0,400.0,274.0,58.0,138.68595478234053,2024-01-01,267,0,1542.7454147338867,0.0,10.977243646641671,84.43906358183932,27.76226366363796
127.0,103.0,244.0,116.0,7502.573080796866,1247.5391698463097,652.6123355291359,003,0,10,6318.739130434783,1817.0,356.0,400.0,274.0,58.0,180.0,2024-01-01,301,0,1542.7454147338867,0.0,13.648223386028757,84.43906358183932,27.763263663637957
124.0,101.0,240.0,137.0,7502.573080796866,1247.5391698463097,652.6123355291359,003,0,10,6318.739130434783,2120.0,357.0,403.0,330.0,58.0,159.35850234953702,2024-01-01,312,0,1542.7454147338867,0.0,2.9706836921031203,84.43906358183932,27.76426366363796
123.0,106.0,235.0,152.0,7282.114381584133,1393.8955771746687,667.5418395128503,003,0,10,6713.95652173913,2363.0,350.0,415.0,351.0,58.0,293.8661186847247,2024-01-01,306,0,1542.7454147338867,0.0,2.2911381750290754,84.43906358183932,27.76526366363796
123.0,180.0,227.0,149.0,7282.114381584133,1393.8955771746687,667.5418395128503,003,0,10,6713.95652173913,2386.0,362.0,411.0,438.0,57.0,204.3254310625895,2024-01-01,316,0,1542.7454147338867,0.0,10.07346313227904,84.43906358183932,27.766263663637957
123.0,180.0,227.0,149.0,7063.525606174771,1149.7971531754652,575.7089240622067,003,0,10,6827.782608695652,2386.0,362.0,411.0,438.0,57.0,180.0,2024-01-01,359,0,1542.7454147338867,0.0,27.38454789443644,84.43906358183932,27.76726366363796
123.0,180.0,227.0,149.0,7063.525606174771,1149.7971531754652,575.7089240622067,003,0,10,6827.782608695652,2386.0,362.0,411.0,438.0,57.0,147.5555724427744,2024-01-01,389,0,1542.7454147338867,0.0,17.06172652509759,84.43906358183932,27.768263663637956
125.0,172.0,223.0,145.0,6846.985859694485,908.1522290573772,476.08686767402844,003,0,10,6962.608695652174,2442.0,360.0,418.0,422.0,57.0,121.31306442343934,2024-01-01,408,0,1542.7454147338867,0.0,18.912593051973317,84.43906358183932,27.76926366363796
125.0,172.0,223.0,145.0,6846.985859694485,908.1522290573772,476.08686767402844,003,0,10,6962.608695652174,2442.0,360.0,418.0,422.0,57.0,349.33266087934675,2024-01-01,402,0,1542.7454147338867,0.0,16.515296219583607,84.43906358183932,27.77026366363796
124.0,174.0,227.0,137.0,6846.985859694485,908.1522290573772,476.08686767402844,003,2482,10,6962.608695652174,2469.0,366.0,407.0,397.0,57.0,44.68041513589084,2024-01-01,366,0,1542.7454147338867,0.0,10.32217667041145,84.43906358183932,27.771263663637956
124.0,174.0,227.0,137.0,6632.695843330178,671.6144545373245,298.8548992149568,003,2482,10,6956.826086956522,2469.0,366.0,407.0,397.0,57.0,136.14942217784323,2024-01-01,400,0,1542.7454147338867,0.0,24.17740438702534,84.43906358183932,27.77226366363796
124.0,174.0,227.0,137.0,6632.695843330178,671.6144545373245,298.8548992149568,003,2482,10,6956.826086956522,2469.0,366.0,407.0,397.0,57.0,22.968473133885862,2024-01-01,435,0,1542.7454147338867,0.0,8.006312732202613,84.43906358183932,27.77326366363796
124.0,174.0,227.0,137.0,6420.880820671485,448.3415763325696,112.42252353230826,003,2482,10,6753.565217391304,2469.0,366.0,407.0,397.0,57.0,347.6608624639177,2024-01-01,380,0,1542.7454147338867,0.0,27.188983226677564,84.43906358183932,27.774263663637957
123.0,160.0,227.0,132.0,6420.880820671485,448.3415763325696,112.42252353230826,003,2482,10,6753.565217391304,2424.0,369.0,404.0,373.0,57.0,293.8641703833701,2024-01-01,351,0,1542.7454147338867,0.0,13.4997338451681,84.43906358183932,27.77526366363796
123.0,160.0,227.0,132.0,6211.793993254241,265.8342917841702,78.8378139357377,003,2482,10,6891.782608695652,2424.0,369.0,404.0,373.0,57.0,327.1437015932594,2024-01-01,319,0,1542.7454147338867,0.0,28.349993108940907,84.43906358183932,27.77626366363796
126.0,136.0,251.0,140.0,6211.793993254241,265.8342917841702,78.8378139357377,003,2482,10,6891.782608695652,2272.0,343.0,407.0,394.0,57.0,350.0284293125593,2024-01-01,257,0,1542.7454147338867,0.0,36.487465295206114,84.43906358183932,27.777263663637957
126.0,136.0,251.0,140.0,6005.7203245400915,100.607704591237,289.50677385521743,003,2482,80,4799.565217391304,2272.0,343.0,407.0,394.0,57.0,353.5515072616863,2024-01-01,209,0,1542.7454147338867,0.0,9.252681922762914,84.43906358183932,27.77826366363796
131.0,126.0,249.0,139.0,6005.7203245400915,100.607704591237,289.50677385521743,003,2482,10,4799.565217391304,2530.0,353.0,398.0,379.0,59.0,171.61355081648063,2024-01-01,218,0,1542.7454147338867,0.0,20.623477665956205,84.43906358183932,27.77926366363796
131.0,126.0,249.0,139.0,6005.7203245400915,100.607704591237,289.50677385521743,003,2482,10,4799.565217391304,2530.0,353.0,398.0,379.0,59.0,188.45903988286594,2024-01-01,281,0,1542.7454147338867,0.0,31.87751253891295,84.43906358183932,27.780263663637957
130.0,135.0,254.0,140.0,5802.980844492475,64.61895506410119,500.3130839981144,011,2482,10,4856.739130434783,2964.0,341.0,405.0,393.0,58.0,233.59950134557897,2024-01-01,315,0,1542.7454147338867,0.0,7.766790758808344,84.43906358183932,27.78126366363796
131.0,122.0,259.0,144.0,5802.980844492475,64.61895506410119,500.3130839981144,011,2482,30,4856.739130434783,2850.0,348.0,394.0,388.0,57.0,238.51243194934844,2024-01-01,331,0,1542.7454147338867,0.0,15.58548480657285,84.43906358183932,27.78226366363796
129.0,138.0,248.0,156.0,5603.937452532622,170.34408085721623,616.4683739281757,011,2482,30,5319.391304347826,2744.0,347.0,405.0,368.0,58.0,238.22999975360466,2024-01-01,339,0,1542.7454147338867,0.0,12.145798449616702,84.43906358183932,27.783263663637957
129.0,138.0,248.0,156.0,5603.937452532622,170.34408085721623,616.4683739281757,011,2482,10,5319.391304347826,2744.0,347.0,405.0,368.0,58.0,241.05994117095617,2024-01-01,353,0,1542.7454147338867,0.0,9.495704841695972,84.43906358183932,27.78426366363796
